DateTime,MaxDelay(ms),MinDelay(ms),MeanDelay(ms),Router_Id,Subnet_Id
8/27/2020 7:00,3,2,2,Router_85,Subnet_Id_9
8/27/2020 7:00,3,2,2,Router_84,Subnet_Id_9
8/27/2020 7:00,4,3,3,Router_90,Subnet_Id_9
8/27/2020 7:00,6,1,1.25,Router_93,Subnet_Id_10
8/27/2020 7:00,2,1,1,Router_89,Subnet_Id_9
8/27/2020 7:00,2,1,1,Router_99,Subnet_Id_10
8/27/2020 7:00,3,1,1,Router_88,Subnet_Id_9
8/27/2020 7:00,2,1,1,Router_94,Subnet_Id_10
8/27/2020 7:00,2,0,0,Router_95,Subnet_Id_10
8/27/2020 7:00,5,3,3,Router_98,Subnet_Id_10
8/27/2020 7:00,2,0,0,Router_96,Subnet_Id_10
8/27/2020 7:00,2,0,0,Router_97,Subnet_Id_10
8/27/2020 7:00,1,0,0,Router_91,Subnet_Id_10
8/27/2020 7:00,3,2,2,Router_92,Subnet_Id_10
8/27/2020 7:00,2,1,1,Router_100,Subnet_Id_10
8/27/2020 7:00,4,2,2,Router_87,Subnet_Id_9
8/27/2020 8:00,3,1,1,Router_7,Subnet_Id_1
8/27/2020 8:00,2,1,1,Router_8,Subnet_Id_1
8/27/2020 8:00,3,1,2,Router_10,Subnet_Id_1
8/27/2020 8:00,2,1,1,Router_9,Subnet_Id_1
8/27/2020 8:00,2,1,1,Router_11,Subnet_Id_2
8/27/2020 8:00,2,1,1,Router_12,Subnet_Id_2
8/27/2020 8:00,2,1,1,Router_1,Subnet_Id_1
8/27/2020 8:00,2,1,1,Router_3,Subnet_Id_1
8/27/2020 8:00,2,1,1,Router_5,Subnet_Id_1
8/27/2020 8:00,3,1,1,Router_2,Subnet_Id_1
8/27/2020 8:00,2,1,1,Router_6,Subnet_Id_1
8/27/2020 8:00,2,1,1,Router_4,Subnet_Id_1
8/27/2020 8:00,2,0,0,Router_18,Subnet_Id_2
8/27/2020 8:00,3,1,1,Router_13,Subnet_Id_2
8/27/2020 8:00,2,1,1,Router_17,Subnet_Id_2
8/27/2020 8:00,4,0,0.25,Router_16,Subnet_Id_2
8/27/2020 8:00,3,1,1,Router_14,Subnet_Id_2
8/27/2020 8:00,3,1,1,Router_15,Subnet_Id_2
8/27/2020 8:00,3,1,1,Router_61,Subnet_Id_7
8/27/2020 8:00,3,2,2,Router_60,Subnet_Id_6
8/27/2020 8:00,1,0,0,Router_59,Subnet_Id_6
8/27/2020 8:00,2,1,1,Router_58,Subnet_Id_6
8/27/2020 8:00,3,2,2,Router_56,Subnet_Id_6
8/27/2020 8:00,3,2,2,Router_55,Subnet_Id_6
8/27/2020 8:00,3,1,1,Router_54,Subnet_Id_6
8/27/2020 8:00,3,2,2,Router_65,Subnet_Id_7
8/27/2020 8:00,3,2,2,Router_57,Subnet_Id_6
8/27/2020 8:00,1,0,0,Router_64,Subnet_Id_7
8/27/2020 8:00,4,3,3,Router_82,Subnet_Id_9
8/27/2020 8:00,3,2,2,Router_83,Subnet_Id_9
8/27/2020 8:00,4,3,3,Router_70,Subnet_Id_7
8/27/2020 8:00,2,1,1,Router_73,Subnet_Id_8
8/27/2020 8:00,2,0,0.5,Router_74,Subnet_Id_8
8/27/2020 8:00,6,3,3,Router_71,Subnet_Id_8
8/27/2020 8:00,2,0,0,Router_72,Subnet_Id_8
8/27/2020 8:00,3,1,1,Router_47,Subnet_Id_5
8/27/2020 8:00,3,2,2,Router_26,Subnet_Id_3
8/27/2020 8:00,2,1,1,Router_27,Subnet_Id_3
8/27/2020 8:00,4,3,3,Router_28,Subnet_Id_3
8/27/2020 8:00,2,1,1,Router_29,Subnet_Id_3
8/27/2020 8:00,3,2,2,Router_31,Subnet_Id_4
8/27/2020 8:00,4,2,2,Router_32,Subnet_Id_4
8/27/2020 8:00,3,1,1,Router_33,Subnet_Id_4
8/27/2020 8:00,4,3,3,Router_19,Subnet_Id_2
8/27/2020 8:00,3,2,2,Router_34,Subnet_Id_4
8/27/2020 8:00,4,3,3,Router_35,Subnet_Id_4
8/27/2020 8:00,2,1,1,Router_36,Subnet_Id_4
8/27/2020 8:00,2,1,1,Router_37,Subnet_Id_4
8/27/2020 8:00,3,2,2,Router_30,Subnet_Id_3
8/27/2020 8:00,7,1,1,Router_20,Subnet_Id_2
8/27/2020 8:00,2,1,1,Router_21,Subnet_Id_3
8/27/2020 8:00,7,3,3,Router_22,Subnet_Id_3
8/27/2020 8:00,3,2,2,Router_23,Subnet_Id_3
8/27/2020 8:00,4,2,3,Router_50,Subnet_Id_5
8/27/2020 8:00,8,2,2,Router_62,Subnet_Id_7
8/27/2020 8:00,3,1,1,Router_77,Subnet_Id_8
8/27/2020 8:00,4,3,3,Router_75,Subnet_Id_8
8/27/2020 8:00,3,2,2,Router_76,Subnet_Id_8
8/27/2020 8:00,4,3,3,Router_24,Subnet_Id_3
8/27/2020 8:00,4,2,2,Router_51,Subnet_Id_6
8/27/2020 8:00,2,1,1,Router_52,Subnet_Id_6
8/27/2020 8:00,4,2,2,Router_53,Subnet_Id_6
8/27/2020 8:00,3,1,1,Router_44,Subnet_Id_5
8/27/2020 8:00,3,1.5,2,Router_45,Subnet_Id_5
8/27/2020 8:00,2,1,1,Router_46,Subnet_Id_5
8/27/2020 8:00,4,3,3,Router_25,Subnet_Id_3
8/27/2020 8:00,2,1,1,Router_79,Subnet_Id_8
8/27/2020 8:00,5,2,2,Router_80,Subnet_Id_8
8/27/2020 8:00,6,3,3,Router_81,Subnet_Id_9
8/27/2020 8:00,3,2,2,Router_78,Subnet_Id_8
8/27/2020 8:00,5,2,2,Router_66,Subnet_Id_7
8/27/2020 8:00,2,0,0,Router_67,Subnet_Id_7
8/27/2020 8:00,5,3,3,Router_68,Subnet_Id_7
8/27/2020 8:00,3,2,2,Router_69,Subnet_Id_7
8/27/2020 8:00,2,1,1,Router_63,Subnet_Id_7
8/27/2020 8:00,4,2,2,Router_48,Subnet_Id_5
8/27/2020 8:00,4,2,2,Router_49,Subnet_Id_5
8/27/2020 8:00,3,2,2,Router_38,Subnet_Id_4
8/27/2020 8:00,3,1,1,Router_39,Subnet_Id_4
8/27/2020 8:00,3,1,1,Router_40,Subnet_Id_4
8/27/2020 8:00,4,3,3,Router_41,Subnet_Id_5
8/27/2020 8:00,5,2,2,Router_43,Subnet_Id_5
8/27/2020 8:00,3,1,1,Router_42,Subnet_Id_5
8/27/2020 8:00,3,2,2,Router_84,Subnet_Id_9
8/27/2020 8:00,3,2,2,Router_86,Subnet_Id_9
8/27/2020 8:00,3,2,2,Router_85,Subnet_Id_9
8/27/2020 8:00,3,0,0,Router_97,Subnet_Id_10
8/27/2020 8:00,2,0,0,Router_96,Subnet_Id_10
8/27/2020 8:00,6,3,3,Router_98,Subnet_Id_10
8/27/2020 8:00,2,1,1,Router_94,Subnet_Id_10
8/27/2020 8:00,2,0,0,Router_95,Subnet_Id_10
8/27/2020 8:00,3,1,1,Router_99,Subnet_Id_10
8/27/2020 8:00,2,1,1,Router_100,Subnet_Id_10
8/27/2020 8:00,4,3,3,Router_90,Subnet_Id_9
8/27/2020 8:00,2,1,1,Router_89,Subnet_Id_9
8/27/2020 8:00,6,1,1.25,Router_93,Subnet_Id_10
8/27/2020 8:00,1,0,0,Router_91,Subnet_Id_10
8/27/2020 8:00,3,2,2,Router_92,Subnet_Id_10
8/27/2020 8:00,4,2,2,Router_87,Subnet_Id_9
8/27/2020 8:00,2,1,1,Router_88,Subnet_Id_9
8/27/2020 9:00,2,1,1,Router_3,Subnet_Id_1
8/27/2020 9:00,2,1,1,Router_4,Subnet_Id_1
8/27/2020 9:00,2,1,1,Router_1,Subnet_Id_1
8/27/2020 9:00,2,1,1,Router_12,Subnet_Id_2
8/27/2020 9:00,3,1,1,Router_7,Subnet_Id_1
8/27/2020 9:00,2,1,1,Router_11,Subnet_Id_2
8/27/2020 9:00,2,1,1,Router_6,Subnet_Id_1
8/27/2020 9:00,2,1,1,Router_8,Subnet_Id_1
8/27/2020 9:00,2,1,1,Router_9,Subnet_Id_1
8/27/2020 9:00,3,1,2,Router_10,Subnet_Id_1
8/27/2020 9:00,3,1,1,Router_2,Subnet_Id_1
8/27/2020 9:00,3,1,1,Router_5,Subnet_Id_1
8/27/2020 9:00,2,0,0,Router_18,Subnet_Id_2
8/27/2020 9:00,3,1,1,Router_14,Subnet_Id_2
8/27/2020 9:00,3,0,0.5,Router_16,Subnet_Id_2
8/27/2020 9:00,5,1,1,Router_13,Subnet_Id_2
8/27/2020 9:00,2,1,1,Router_17,Subnet_Id_2
8/27/2020 9:00,3,1,1,Router_15,Subnet_Id_2
8/27/2020 9:00,2,1,1,Router_63,Subnet_Id_7
8/27/2020 9:00,2,1,1,Router_39,Subnet_Id_4
8/27/2020 9:00,3,1.5,2,Router_45,Subnet_Id_5
8/27/2020 9:00,4,2,2,Router_53,Subnet_Id_6
8/27/2020 9:00,2,1,1,Router_46,Subnet_Id_5
8/27/2020 9:00,1,0,0,Router_64,Subnet_Id_7
8/27/2020 9:00,2,1,1,Router_58,Subnet_Id_6
8/27/2020 9:00,1,0,0,Router_59,Subnet_Id_6
8/27/2020 9:00,6,1,1,Router_54,Subnet_Id_6
8/27/2020 9:00,3,2,2,Router_26,Subnet_Id_3
8/27/2020 9:00,2,1,1,Router_27,Subnet_Id_3
8/27/2020 9:00,4,3,3,Router_28,Subnet_Id_3
8/27/2020 9:00,2,1,1,Router_44,Subnet_Id_5
8/27/2020 9:00,2,1,1,Router_29,Subnet_Id_3
8/27/2020 9:00,2,1,1,Router_52,Subnet_Id_6
8/27/2020 9:00,4,2,3,Router_50,Subnet_Id_5
8/27/2020 9:00,4,3,3,Router_82,Subnet_Id_9
8/27/2020 9:00,2,1,1,Router_73,Subnet_Id_8
8/27/2020 9:00,3,2,2,Router_83,Subnet_Id_9
8/27/2020 9:00,6,3,3,Router_71,Subnet_Id_8
8/27/2020 9:00,5,2,2,Router_62,Subnet_Id_7
8/27/2020 9:00,3,2,2,Router_51,Subnet_Id_6
8/27/2020 9:00,3,1,1,Router_79,Subnet_Id_8
8/27/2020 9:00,4,3,3,Router_75,Subnet_Id_8
8/27/2020 9:00,4,3,3,Router_24,Subnet_Id_3
8/27/2020 9:00,4,2,2,Router_78,Subnet_Id_8
8/27/2020 9:00,3,2,2,Router_76,Subnet_Id_8
8/27/2020 9:00,6,2,2,Router_80,Subnet_Id_8
8/27/2020 9:00,4,3,3,Router_25,Subnet_Id_3
8/27/2020 9:00,5,3,3,Router_81,Subnet_Id_9
8/27/2020 9:00,2,1,1,Router_77,Subnet_Id_8
8/27/2020 9:00,3,2,2,Router_65,Subnet_Id_7
8/27/2020 9:00,3,2,2,Router_56,Subnet_Id_6
8/27/2020 9:00,2,1,1,Router_61,Subnet_Id_7
8/27/2020 9:00,3,2,2,Router_38,Subnet_Id_4
8/27/2020 9:00,5,3,3,Router_68,Subnet_Id_7
8/27/2020 9:00,2,0,0,Router_72,Subnet_Id_8
8/27/2020 9:00,3,2,2,Router_69,Subnet_Id_7
8/27/2020 9:00,5,2,2,Router_66,Subnet_Id_7
8/27/2020 9:00,2,0,0,Router_67,Subnet_Id_7
8/27/2020 9:00,2,0,1,Router_74,Subnet_Id_8
8/27/2020 9:00,4,3,3,Router_70,Subnet_Id_7
8/27/2020 9:00,3,2,2,Router_55,Subnet_Id_6
8/27/2020 9:00,3,2,2,Router_60,Subnet_Id_6
8/27/2020 9:00,3,2,2,Router_57,Subnet_Id_6
8/27/2020 9:00,3,2,2,Router_23,Subnet_Id_3
8/27/2020 9:00,4,3,3,Router_19,Subnet_Id_2
8/27/2020 9:00,4,3,3,Router_35,Subnet_Id_4
8/27/2020 9:00,8,3,3,Router_22,Subnet_Id_3
8/27/2020 9:00,6,3,3,Router_41,Subnet_Id_5
8/27/2020 9:00,2,1,1,Router_40,Subnet_Id_4
8/27/2020 9:00,3,1,1,Router_47,Subnet_Id_5
8/27/2020 9:00,3,2,2,Router_49,Subnet_Id_5
8/27/2020 9:00,4,2,2,Router_31,Subnet_Id_4
8/27/2020 9:00,4,2,2,Router_32,Subnet_Id_4
8/27/2020 9:00,2,1,1,Router_37,Subnet_Id_4
8/27/2020 9:00,3,1,1,Router_20,Subnet_Id_2
8/27/2020 9:00,4,2,2,Router_48,Subnet_Id_5
8/27/2020 9:00,4,2,2,Router_43,Subnet_Id_5
8/27/2020 9:00,5,1,1,Router_42,Subnet_Id_5
8/27/2020 9:00,6,2,2,Router_34,Subnet_Id_4
8/27/2020 9:00,2,1,1,Router_36,Subnet_Id_4
8/27/2020 9:00,3,1,1,Router_33,Subnet_Id_4
8/27/2020 9:00,2,1,1,Router_21,Subnet_Id_3
8/27/2020 9:00,3,2,2,Router_30,Subnet_Id_3
8/27/2020 9:00,3,2,2,Router_86,Subnet_Id_9
8/27/2020 9:00,3,2,2,Router_85,Subnet_Id_9
8/27/2020 9:00,3,2,2,Router_84,Subnet_Id_9
8/27/2020 9:00,5,3,3,Router_90,Subnet_Id_9
8/27/2020 9:00,3,2,2,Router_92,Subnet_Id_10
8/27/2020 9:00,2,1,1,Router_89,Subnet_Id_9
8/27/2020 9:00,4,1,1,Router_93,Subnet_Id_10
8/27/2020 9:00,1,0,0,Router_91,Subnet_Id_10
8/27/2020 9:00,7,3,3,Router_98,Subnet_Id_10
8/27/2020 9:00,2,1,1,Router_100,Subnet_Id_10
8/27/2020 9:00,5,1,1,Router_99,Subnet_Id_10
8/27/2020 9:00,3,1,1,Router_88,Subnet_Id_9
8/27/2020 9:00,4,2,2,Router_87,Subnet_Id_9
8/27/2020 9:00,2,0,0,Router_96,Subnet_Id_10
8/27/2020 9:00,2,1,1,Router_94,Subnet_Id_10
8/27/2020 9:00,4,0,0,Router_97,Subnet_Id_10
8/27/2020 9:00,2,0,0,Router_95,Subnet_Id_10
8/27/2020 10:00,2,1,1,Router_4,Subnet_Id_1
8/27/2020 10:00,2,1,1,Router_12,Subnet_Id_2
8/27/2020 10:00,3,1,2,Router_10,Subnet_Id_1
8/27/2020 10:00,2,1,1,Router_9,Subnet_Id_1
8/27/2020 10:00,2,1,1,Router_8,Subnet_Id_1
8/27/2020 10:00,2,1,1,Router_5,Subnet_Id_1
8/27/2020 10:00,2,1,1,Router_6,Subnet_Id_1
8/27/2020 10:00,2,1,1,Router_7,Subnet_Id_1
8/27/2020 10:00,2,1,1,Router_11,Subnet_Id_2
8/27/2020 10:00,2,1,1,Router_3,Subnet_Id_1
8/27/2020 10:00,3,1,1,Router_2,Subnet_Id_1
8/27/2020 10:00,2,1,1,Router_1,Subnet_Id_1
8/27/2020 10:00,2,0,0,Router_18,Subnet_Id_2
8/27/2020 10:00,3,1,1,Router_13,Subnet_Id_2
8/27/2020 10:00,6,1,1.5,Router_15,Subnet_Id_2
8/27/2020 10:00,2,0,1,Router_16,Subnet_Id_2
8/27/2020 10:00,2,1,1,Router_17,Subnet_Id_2
8/27/2020 10:00,3,1,1,Router_14,Subnet_Id_2
8/27/2020 10:00,3,2,2,Router_38,Subnet_Id_4
8/27/2020 10:00,4,2,2,Router_62,Subnet_Id_7
8/27/2020 10:00,3,2,2,Router_51,Subnet_Id_6
8/27/2020 10:00,5,2,3,Router_50,Subnet_Id_5
8/27/2020 10:00,4,1,1,Router_54,Subnet_Id_6
8/27/2020 10:00,4,3,3,Router_70,Subnet_Id_7
8/27/2020 10:00,2,0,1,Router_74,Subnet_Id_8
8/27/2020 10:00,2,0,0,Router_67,Subnet_Id_7
8/27/2020 10:00,5,2,2,Router_66,Subnet_Id_7
8/27/2020 10:00,3,2,2,Router_69,Subnet_Id_7
8/27/2020 10:00,2,0,0,Router_72,Subnet_Id_8
8/27/2020 10:00,5,3,3,Router_68,Subnet_Id_7
8/27/2020 10:00,5,3,3,Router_71,Subnet_Id_8
8/27/2020 10:00,3,2,2,Router_83,Subnet_Id_9
8/27/2020 10:00,2,1,1,Router_73,Subnet_Id_8
8/27/2020 10:00,2,1,1,Router_63,Subnet_Id_7
8/27/2020 10:00,2,1,1,Router_39,Subnet_Id_4
8/27/2020 10:00,5,2,2,Router_48,Subnet_Id_5
8/27/2020 10:00,3,2,2,Router_49,Subnet_Id_5
8/27/2020 10:00,2,1,1,Router_47,Subnet_Id_5
8/27/2020 10:00,4,3,3,Router_82,Subnet_Id_9
8/27/2020 10:00,2,1,1,Router_77,Subnet_Id_8
8/27/2020 10:00,5,3,3,Router_81,Subnet_Id_9
8/27/2020 10:00,3,2,2,Router_55,Subnet_Id_6
8/27/2020 10:00,3,2,2,Router_60,Subnet_Id_6
8/27/2020 10:00,3,2,2,Router_57,Subnet_Id_6
8/27/2020 10:00,3,2,2,Router_65,Subnet_Id_7
8/27/2020 10:00,3,2,2,Router_56,Subnet_Id_6
8/27/2020 10:00,3,1,1,Router_61,Subnet_Id_7
8/27/2020 10:00,1,0,0,Router_64,Subnet_Id_7
8/27/2020 10:00,4,1,1,Router_42,Subnet_Id_5
8/27/2020 10:00,4,2,2,Router_43,Subnet_Id_5
8/27/2020 10:00,3,1.5,2,Router_45,Subnet_Id_5
8/27/2020 10:00,4,2,2,Router_53,Subnet_Id_6
8/27/2020 10:00,2,1,1,Router_46,Subnet_Id_5
8/27/2020 10:00,3,2,2,Router_26,Subnet_Id_3
8/27/2020 10:00,2,1,1,Router_27,Subnet_Id_3
8/27/2020 10:00,4,3,3,Router_28,Subnet_Id_3
8/27/2020 10:00,3,1,1,Router_44,Subnet_Id_5
8/27/2020 10:00,2,1,1,Router_29,Subnet_Id_3
8/27/2020 10:00,2,1,1,Router_52,Subnet_Id_6
8/27/2020 10:00,4,2,2,Router_34,Subnet_Id_4
8/27/2020 10:00,2,1,1,Router_36,Subnet_Id_4
8/27/2020 10:00,3,1,1,Router_33,Subnet_Id_4
8/27/2020 10:00,2,1,1,Router_21,Subnet_Id_3
8/27/2020 10:00,3,2,2,Router_30,Subnet_Id_3
8/27/2020 10:00,3,2,2,Router_23,Subnet_Id_3
8/27/2020 10:00,4,3,3,Router_19,Subnet_Id_2
8/27/2020 10:00,4,3,3,Router_35,Subnet_Id_4
8/27/2020 10:00,8,3,3,Router_22,Subnet_Id_3
8/27/2020 10:00,3,2,2,Router_31,Subnet_Id_4
8/27/2020 10:00,4,2,2,Router_32,Subnet_Id_4
8/27/2020 10:00,2,1,1,Router_37,Subnet_Id_4
8/27/2020 10:00,3,1,1,Router_20,Subnet_Id_2
8/27/2020 10:00,2,1,1,Router_79,Subnet_Id_8
8/27/2020 10:00,4,3,3,Router_75,Subnet_Id_8
8/27/2020 10:00,5,3,3,Router_24,Subnet_Id_3
8/27/2020 10:00,21,2,2.25,Router_78,Subnet_Id_8
8/27/2020 10:00,3,2,2,Router_76,Subnet_Id_8
8/27/2020 10:00,5,2,2,Router_80,Subnet_Id_8
8/27/2020 10:00,4,3,3,Router_25,Subnet_Id_3
8/27/2020 10:00,2,1,1,Router_58,Subnet_Id_6
8/27/2020 10:00,1,0,0,Router_59,Subnet_Id_6
8/27/2020 10:00,2,1,1,Router_40,Subnet_Id_4
8/27/2020 10:00,5,3,3,Router_41,Subnet_Id_5
8/27/2020 10:00,3,2,2,Router_84,Subnet_Id_9
8/27/2020 10:00,3,2,2,Router_85,Subnet_Id_9
8/27/2020 10:00,3,2,2,Router_86,Subnet_Id_9
8/27/2020 10:00,2,1,1,Router_100,Subnet_Id_10
8/27/2020 10:00,4,2,2,Router_87,Subnet_Id_9
8/27/2020 10:00,3,1,1,Router_88,Subnet_Id_9
8/27/2020 10:00,4,3,3,Router_90,Subnet_Id_9
8/27/2020 10:00,3,1,1,Router_99,Subnet_Id_10
8/27/2020 10:00,4,1,1,Router_93,Subnet_Id_10
8/27/2020 10:00,1,0,0,Router_91,Subnet_Id_10
8/27/2020 10:00,3,2,2,Router_92,Subnet_Id_10
8/27/2020 10:00,5,1,1,Router_89,Subnet_Id_9
8/27/2020 10:00,6,3,3,Router_98,Subnet_Id_10
8/27/2020 10:00,2,0,0,Router_96,Subnet_Id_10
8/27/2020 10:00,2,1,1,Router_94,Subnet_Id_10
8/27/2020 10:00,3,0,0,Router_97,Subnet_Id_10
8/27/2020 10:00,2,0,0,Router_95,Subnet_Id_10
8/27/2020 11:00,2,1,1,Router_3,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_1,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_12,Subnet_Id_2
8/27/2020 11:00,2,1,1,Router_6,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_5,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_4,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_11,Subnet_Id_2
8/27/2020 11:00,3,1,1,Router_2,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_7,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_8,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_9,Subnet_Id_1
8/27/2020 11:00,3,1,2,Router_10,Subnet_Id_1
8/27/2020 11:00,2,1,1,Router_17,Subnet_Id_2
8/27/2020 11:00,3,1,1,Router_13,Subnet_Id_2
8/27/2020 11:00,4,0,1,Router_16,Subnet_Id_2
8/27/2020 11:00,3,1,1,Router_14,Subnet_Id_2
8/27/2020 11:00,2,0,0,Router_18,Subnet_Id_2
8/27/2020 11:00,4,1,1,Router_15,Subnet_Id_2
8/27/2020 11:00,4,3,3,Router_25,Subnet_Id_3
8/27/2020 11:00,4,3,3,Router_75,Subnet_Id_8
8/27/2020 11:00,3,2,2,Router_76,Subnet_Id_8
8/27/2020 11:00,3,1,1,Router_77,Subnet_Id_8
8/27/2020 11:00,4,2,2,Router_80,Subnet_Id_8
8/27/2020 11:00,4,3,3,Router_81,Subnet_Id_9
8/27/2020 11:00,9,2,2,Router_78,Subnet_Id_8
8/27/2020 11:00,2,1,1,Router_79,Subnet_Id_8
8/27/2020 11:00,4,3,3,Router_82,Subnet_Id_9
8/27/2020 11:00,3,2,2,Router_83,Subnet_Id_9
8/27/2020 11:00,6,2,2,Router_66,Subnet_Id_7
8/27/2020 11:00,2,0,0,Router_67,Subnet_Id_7
8/27/2020 11:00,5,3,3,Router_68,Subnet_Id_7
8/27/2020 11:00,3,2,2,Router_26,Subnet_Id_3
8/27/2020 11:00,2,1,1,Router_27,Subnet_Id_3
8/27/2020 11:00,4,3,3,Router_28,Subnet_Id_3
8/27/2020 11:00,2,1,1,Router_29,Subnet_Id_3
8/27/2020 11:00,3,2,2,Router_30,Subnet_Id_3
8/27/2020 11:00,3,2,2,Router_31,Subnet_Id_4
8/27/2020 11:00,4,2,2,Router_32,Subnet_Id_4
8/27/2020 11:00,3,1,1,Router_33,Subnet_Id_4
8/27/2020 11:00,2,1,1,Router_21,Subnet_Id_3
8/27/2020 11:00,3,2,2,Router_69,Subnet_Id_7
8/27/2020 11:00,4,2,2,Router_34,Subnet_Id_4
8/27/2020 11:00,4,3,3,Router_35,Subnet_Id_4
8/27/2020 11:00,2,1,1,Router_36,Subnet_Id_4
8/27/2020 11:00,2,1,1,Router_37,Subnet_Id_4
8/27/2020 11:00,4,3,3,Router_19,Subnet_Id_2
8/27/2020 11:00,9,3,3,Router_22,Subnet_Id_3
8/27/2020 11:00,3,2,2,Router_65,Subnet_Id_7
8/27/2020 11:00,4,1,1,Router_54,Subnet_Id_6
8/27/2020 11:00,3,2,2,Router_55,Subnet_Id_6
8/27/2020 11:00,3,2,2,Router_56,Subnet_Id_6
8/27/2020 11:00,3,0,2,Router_57,Subnet_Id_6
8/27/2020 11:00,2,1,1,Router_58,Subnet_Id_6
8/27/2020 11:00,1,0,0,Router_59,Subnet_Id_6
8/27/2020 11:00,3,2,2,Router_60,Subnet_Id_6
8/27/2020 11:00,2,1,1,Router_61,Subnet_Id_7
8/27/2020 11:00,4,2,2,Router_62,Subnet_Id_7
8/27/2020 11:00,4,2,3,Router_50,Subnet_Id_5
8/27/2020 11:00,4,2,2,Router_51,Subnet_Id_6
8/27/2020 11:00,2,1,1,Router_52,Subnet_Id_6
8/27/2020 11:00,4,2,2,Router_53,Subnet_Id_6
8/27/2020 11:00,3,1,1,Router_44,Subnet_Id_5
8/27/2020 11:00,3,2,2,Router_23,Subnet_Id_3
8/27/2020 11:00,3,1,1,Router_20,Subnet_Id_2
8/27/2020 11:00,5,3,3,Router_24,Subnet_Id_3
8/27/2020 11:00,4,3,3,Router_70,Subnet_Id_7
8/27/2020 11:00,2,1,1,Router_73,Subnet_Id_8
8/27/2020 11:00,2,0,1,Router_74,Subnet_Id_8
8/27/2020 11:00,9,3,3,Router_71,Subnet_Id_8
8/27/2020 11:00,2,0,0,Router_72,Subnet_Id_8
8/27/2020 11:00,2,1,1,Router_63,Subnet_Id_7
8/27/2020 11:00,2,1,1,Router_47,Subnet_Id_5
8/27/2020 11:00,3,2,2,Router_49,Subnet_Id_5
8/27/2020 11:00,3,2,2,Router_38,Subnet_Id_4
8/27/2020 11:00,2,1,1,Router_39,Subnet_Id_4
8/27/2020 11:00,5,2,2,Router_48,Subnet_Id_5
8/27/2020 11:00,2,1,1,Router_40,Subnet_Id_4
8/27/2020 11:00,5,3,3,Router_41,Subnet_Id_5
8/27/2020 11:00,6,1,1.25,Router_42,Subnet_Id_5
8/27/2020 11:00,3,2,2,Router_43,Subnet_Id_5
8/27/2020 11:00,3,1.5,2,Router_45,Subnet_Id_5
8/27/2020 11:00,2,1,1,Router_46,Subnet_Id_5
8/27/2020 11:00,1,0,0,Router_64,Subnet_Id_7
8/27/2020 11:00,3,2,2,Router_85,Subnet_Id_9
8/27/2020 11:00,3,2,2,Router_84,Subnet_Id_9
8/27/2020 11:00,3,2,2,Router_86,Subnet_Id_9
8/27/2020 11:00,2,1,1,Router_100,Subnet_Id_10
8/27/2020 11:00,2,1,1,Router_89,Subnet_Id_9
8/27/2020 11:00,1,0,0,Router_91,Subnet_Id_10
8/27/2020 11:00,4,0,2,Router_92,Subnet_Id_10
8/27/2020 11:00,6,1,1,Router_93,Subnet_Id_10
8/27/2020 11:00,7,3,3,Router_98,Subnet_Id_10
8/27/2020 11:00,4,2,2,Router_87,Subnet_Id_9
8/27/2020 11:00,2,1,1,Router_88,Subnet_Id_9
8/27/2020 11:00,3,1,1,Router_99,Subnet_Id_10
8/27/2020 11:00,5,3,3,Router_90,Subnet_Id_9
8/27/2020 11:00,2,0,0,Router_95,Subnet_Id_10
8/27/2020 11:00,2,1,1,Router_94,Subnet_Id_10
8/27/2020 11:00,3,0,0,Router_97,Subnet_Id_10
8/27/2020 11:00,2,0,0,Router_96,Subnet_Id_10
8/27/2020 12:00,2,1,1,Router_4,Subnet_Id_1
8/27/2020 12:00,2,1,1,Router_12,Subnet_Id_2
8/27/2020 12:00,3,1,1,Router_2,Subnet_Id_1
8/27/2020 12:00,2,1,1,Router_5,Subnet_Id_1
8/27/2020 12:00,2,1,1,Router_3,Subnet_Id_1
8/27/2020 12:00,2,1,1,Router_1,Subnet_Id_1
8/27/2020 12:00,2,1,1,Router_11,Subnet_Id_2
8/27/2020 12:00,2,1,1,Router_7,Subnet_Id_1
8/27/2020 12:00,2,1,1,Router_8,Subnet_Id_1
8/27/2020 12:00,2,1,1,Router_6,Subnet_Id_1
8/27/2020 12:00,2,1,1,Router_9,Subnet_Id_1
8/27/2020 12:00,3,1,2,Router_10,Subnet_Id_1
8/27/2020 12:00,2,0,0,Router_18,Subnet_Id_2
8/27/2020 12:00,3,1,1,Router_14,Subnet_Id_2
8/27/2020 12:00,3,0,1,Router_16,Subnet_Id_2
8/27/2020 12:00,3,1,1,Router_15,Subnet_Id_2
8/27/2020 12:00,2,1,1,Router_17,Subnet_Id_2
8/27/2020 12:00,10,1,1,Router_13,Subnet_Id_2
8/27/2020 12:00,2,0,0,Router_59,Subnet_Id_6
